Port_IDs,ROI,Sharpe_Ratio,PnL,MDD,Win_Rate,Win_Positions,Total_Positions,Normalized_MDD,Profitability_Score,Risk_Adjusted_Score,Trade_Success_Score,Overall_Composite_Score,Profitability_Rank,Risk_Adjusted_Rank,Trade_Success_Rank,Overall_Rank
4002413037164645377,0.2564036237842621,0.4017589713673874,0.19009484469191978,0.9997432363275108,0.23144904058669885,0.03698582786035257,0.09257124032284632,0.0002567636724891689,0.2549608057879074,0.405527490399555,0.22857831380029678,0.29221606357511853,14.0,73.0,135.0,99.0
4004410127575640832,0.16455802127628472,0.49239688888146516,0.1808328741022011,0.7570770756457152,0.43005517689061995,0.060490839958520566,0.0812057321693296,0.24292292435428475,0.1649121470929063,0.4940649132421484,0.4245995525262171,0.3415641985676722,23.0,37.0,88.0,57.0
4004713168329653760,0.11525422704538414,0.4360150607288865,0.16614845470636863,1.0,0.09229120621525684,0.000691323885240235,0.002141327623126338,0.0,0.11636163859156237,0.43956931474866545,0.0909389800941853,0.20569714388948016,67.0,54.0,144.0,134.0
4006366295148391425,0.38374497543023756,0.3641509102922045,0.182169968410503,0.9960881245423938,0.21405867873274334,0.04044244728655375,0.10986657881732828,0.003911875457606131,0.3793588888256513,0.3681334020709733,0.2114957016062257,0.32563228663342025,8.0,90.0,137.0,70.0
4008537296438699777,0.9103845176602967,0.35541774504423074,0.17401664844483608,0.9994017626208386,0.5798820368085718,0.08606982371240926,0.0858178224345248,0.0005982373791614435,0.8943618306468343,0.3594761562246838,0.5725922264238049,0.6373652470532803,3.0,92.0,40.0,3.0
4008711265867865600,0.10961558282430627,0.5734925711569248,0.28033953094524233,0.9997094653895572,0.5249355155542909,0.05737988247493951,0.06259265359907758,0.0002905346104427687,0.11333037878540485,0.5761786058435635,0.5180333130184165,0.3735957271727559,77.0,25.0,61.0,34.0
4008804082027254529,0.10961687598145113,0.5387262056476181,0.1858950220408506,0.9901372517020042,0.6734418324291742,0.18216384376080194,0.15829352660187776,0.009862748297995882,0.11127661822628736,0.541571014814127,0.6661894330582727,0.40683878165223486,111.0,30.0,16.0,21.0
4011626972687000576,0.11188060151624597,0.35050964884909325,0.2113903405670448,0.9967253111427931,0.47853965759003975,0.8040096785343933,0.9952231922253335,0.0032746888572069183,0.11404584184008167,0.3545821239373817,0.4833443478663988,0.2969962782771668,73.0,96.0,68.0,93.0
4012994295026226176,0.21295770809066877,0.41974468254559477,0.17602613234290584,0.9957118635463043,0.498769939809247,0.0867611475976495,0.10097183330588042,0.0042881364536958,0.21215411099761416,0.4233744490974786,0.49268773711675407,0.35968030026331543,18.0,64.0,65.0,42.0
4013955990069013504,0.15486546943570625,0.5528878596250226,0.1664191084996201,0.9729182144415277,0.8213401759827049,0.08157621845834774,0.05666282325811234,0.02708178555847228,0.15511686598670574,0.5555349065106454,0.8104195489977519,0.4718330830472015,29.0,29.0,5.0,12.0
4013978721149559808,0.13091702657341567,0.4362389924837565,0.19118451067037304,1.0,0.25850955210293886,0.021085378499827168,0.0461209026519519,0.0,0.13222839155163393,0.439791835277305,0.2550046221712249,0.26133029385521256,41.0,53.0,132.0,113.0
4014818740371615232,0.10730025349040807,0.22091861251002037,0.17025594998827515,0.995921968880667,0.2614335964339554,0.038368475630833045,0.08482951737769724,0.004078031119332983,0.10867011149599239,0.2258027124263807,0.25814063933207587,0.18865105012593392,142.0,141.0,130.0,139.0
4016164457907769600,0.10959521693208633,0.2845050506062976,0.19075543161006353,0.9587614776954332,0.5424700814759128,0.10715520221223643,0.11497282161093723,0.04123852230456687,0.11136118849615814,0.28875423963506935,0.5360438270347698,0.291983895399415,106.0,130.0,53.0,100.0
4017110277719148289,0.11844324276787521,0.39613786341477086,0.18076374364911024,1.0,0.7070165618990212,0.049429657794676805,0.03920276725415912,0.0,0.11979927950153405,0.3999434250120791,0.6973090582867258,0.3770954567902551,57.0,76.0,9.0,32.0
4017263283405469185,0.1054273344132881,0.27699386565827744,0.23105014278675443,0.930766671741494,0.4188800382586344,0.7030763912893191,0.9942348871685059,0.06923332825850607,0.10816077108871598,0.28111396614721335,0.4230754337362925,0.2545211284005382,143.0,131.0,89.0,117.0
4017323550554338817,0.15931765675716164,0.4279118433332517,0.18354755517227705,1.0,0.6241086981767506,0.09436571033529208,0.08746499752923735,0.0,0.15984487704324912,0.4315171641298116,0.6162884664538222,0.3782796399923898,27.0,57.0,25.0,30.0
4019895412775450368,0.11155232876508787,0.35501403668409415,0.1776855397260816,1.0,0.5280479346851912,0.08365019011406843,0.09174765277549003,0.0,0.11299132656051346,0.3590787621637838,0.5214875961446969,0.3093664381167496,80.0,93.0,59.0,86.0
4020204877254599680,0.2797336745761201,0.3653581547633959,1.0,0.9557377809749185,0.4104365369958006,0.6889042516418942,0.9942348871685059,0.04426221902508151,0.29540600681801854,0.36907874907992105,0.41454736452135255,0.3532502368075895,12.0,89.0,93.0,47.0
4021243448368889856,0.11922342082750838,0.3995768500980143,0.16414473458360385,0.9930479647950886,0.47160043638754806,0.7915658486000692,0.9942348871685059,0.006952035204911402,0.12020086726513515,0.40331692708971706,0.47632386590762527,0.31197258480525675,55.0,74.0,71.0,83.0
4021669203289716224,0.1047086069399632,0.2465907617637332,0.45970438568383476,0.9991092342276807,0.391112793045393,0.18250950570342206,0.27474880579805633,0.0008907657723192351,0.11243298831468763,0.2513331611071794,0.38803332605362406,0.23678314147411608,89.0,138.0,103.0,127.0
4022565861939831809,0.10965943842831494,0.3279518089656779,0.3147085177222296,0.9993992774233816,0.6574275710822978,0.1285862426546837,0.11381979904463844,0.0006007225766184162,0.114121117647732,0.3321832958328989,0.6496206499377315,0.3401896307902819,72.0,114.0,19.0,59.0
4022641794255717633,0.9146435042027993,0.35224653632864317,0.1721906855677419,0.9969154339414873,0.5422642104772503,0.9104735568613895,0.9945643221874485,0.0030845660585126847,0.8984884142911131,0.3563092636485042,0.5476998320472592,0.6305980944251743,2.0,95.0,46.0,4.0
4023616625178799873,0.11755872867013574,0.36980964730417965,0.17113475975731277,0.9999870466145383,0.5107263666797135,0.11717939854821983,0.13391533520013174,1.2953385461746726e-05,0.11872449379028956,0.3737810486638815,0.504916703210293,0.3110991230783682,62.0,88.0,64.0,84.0
4023697433751327232,0.1178843774793906,0.4589002373968441,0.1749340455751088,1.0,0.11866012227675882,0.00138264777048047,0.00461209026519519,0.0,0.11912572574339551,0.46231026818387044,0.11692883550644029,0.2214220214044514,61.0,47.0,141.0,131.0
4023697881318718465,0.11528430026742803,0.4341019809012568,0.18375166220453004,1.0,0.10679411004908294,0.002073971655720705,0.00922418053039038,0.0,0.11677408703952666,0.43766829122111406,0.10524819860317568,0.20958458176309758,66.0,55.0,143.0,133.0
4026179081117855488,0.10961543664340798,0.22418335218816954,0.22695771458163166,0.9886317425883652,0.2909281170541853,0.015900449360525405,0.03014330423323999,0.011368257411634873,0.11216869659872625,0.22900093431723295,0.28686807257800495,0.19962818070806188,93.0,140.0,123.0,136.0
4027747397961573889,0.10961554557832372,0.3842311007541556,0.17766086971975872,0.9707880044294246,0.5606690777576854,0.07155202212236433,0.07346400922418053,0.02921199557057538,0.111096149196471,0.38792760413137567,0.5534485787562915,0.3268513145448886,119.0,83.0,45.0,68.0
4028427053699127040,0.10961476004743173,0.205813616992484,0.17759927029597622,0.9994873240694354,0.3706902993439242,0.01244382993432423,0.017624773513424476,0.0005126759305646039,0.11109404041124842,0.21081537815195187,0.36540175288081844,0.21730275547433048,120.0,143.0,111.0,132.0
4028701921959171840,0.10961547952525959,0.6372852537521738,0.355064230616279,0.9997509298485101,0.67646633027209,0.12893190459730383,0.11085488387415582,0.000249070151489944,0.11495621841541062,0.6395695258959695,0.6683834557776025,0.43836838186823585,70.0,14.0,15.0,17.0
4029299190618134272,0.11012945559456641,0.392500751825923,0.1861488874848818,0.9973474963217406,0.3900306627879551,0.02488765986864846,0.03557898204579147,0.0026525036782594495,0.11178356845722767,0.39631251845882776,0.3846403075395162,0.27899927518239426,99.0,78.0,105.0,108.0
4029422834086627072,0.1291757785804114,0.6381989975093458,0.1795777832090167,1.0,0.46417047831790953,0.013135153819564465,0.014495140833470595,0.0,0.1302724798064924,0.6404790808554089,0.4575121537458835,0.3815063623029847,42.0,13.0,80.0,29.0
4029506971304830209,0.11435714311763406,0.4159753793575588,0.17499842361048218,0.9999912614197043,0.07188065099457505,0.0010369858278603526,0.006259265359907757,8.738580295756424e-06,0.11567664156135038,0.41965586912226205,0.07083483464509831,0.19341786775474826,68.0,65.0,145.0,138.0
4029507714735307777,0.11172128087585571,0.3771656201364664,0.16461549098566966,1.0,0.04701627486437614,0.000691323885240235,0.006423982869379014,0.0,0.1128722101991528,0.38109074551507566,0.04633241144470863,0.1733758311675964,85.0,85.0,147.0,145.0
