Port_IDs,ROI,Sharpe_Ratio,PnL,MDD,Win_Rate,Win_Positions,Total_Positions,Normalized_MDD,Profitability_Score,Risk_Adjusted_Score,Trade_Success_Score,Overall_Composite_Score,Profitability_Rank,Risk_Adjusted_Rank,Trade_Success_Rank,Overall_Rank
3768170840939476993,1.0,0.7339113528590988,0.1492710982760538,1.0,0.5339705502454146,0.002073971655720705,0.0,0.0,0.9883497252890326,0.735121814832197,0.526376460248844,0.7737893726399254,1.0,5.0,58.0,1.0
4022641794255717633,0.9146435042027993,0.35224653632864317,0.1721906855677419,0.9969154339414873,0.5422642104772503,0.9104735568613895,0.9945643221874485,0.0030845660585126847,0.9044760122091663,0.3551791950278556,0.5475212755281924,0.6326005460504809,2.0,95.0,46.0,4.0
4008537296438699777,0.9103845176602967,0.35541774504423074,0.17401664844483608,0.9994017626208386,0.5798820368085718,0.08606982371240926,0.0858178224345248,0.0005982373791614435,0.9003003557759346,0.35834728816053907,0.5728316918005232,0.6394738362986926,3.0,92.0,40.0,3.0
3942630767220672256,0.48258525763224813,0.3550142100784657,0.22477277530001952,0.9945829233844282,0.477159837648029,0.6577946768060836,0.8161752594300774,0.005417076615571789,0.47905465436133504,0.3579236675655046,0.4797388300316978,0.44292061102369473,4.0,94.0,70.0,16.0
3879821005658659073,0.4373017062589648,0.3259879207863685,0.19698361217085156,0.7652095524548221,0.41292906083580805,0.09989630141721396,0.14132762312633831,0.23479044754517783,0.4340106792250072,0.3279859807885874,0.408459772927992,0.39453799780497667,5.0,118.0,98.0,25.0
3991414786174551297,0.39301244629177623,0.43806752229064183,0.16758052934017031,0.9885064830637164,0.37257752219696133,0.03214656066367093,0.04892110031296327,0.011493516936283641,0.38992527744658473,0.4405715202540522,0.36771705972443025,0.3984566849721786,6.0,51.0,110.0,24.0
3949329502284748801,0.3878308689853769,0.3124121900554303,0.15143240002208058,0.9984773973853942,0.23361211573236892,0.02488765986864846,0.060945478504365005,0.0015226026146057917,0.3845935191091784,0.31553316441289264,0.23063207719458198,0.3176869801259138,7.0,123.0,133.0,76.0
4006366295148391425,0.38374497543023756,0.3641509102922045,0.182169968410503,0.9960881245423938,0.21405867873274334,0.04044244728655375,0.10986657881732828,0.003911875457606131,0.38098451413418166,0.36702565138114074,0.211579893684034,0.32597546917322506,8.0,90.0,137.0,69.0
3891020560590657281,0.33534858197483813,0.6238967193044396,0.18024643759397319,1.0,0.8068616781359013,0.09782232976149326,0.06967550650634162,0.0,0.3332245415353568,0.6256076480649528,0.7967384533598708,0.5599936470415898,9.0,16.0,6.0,6.0
3977234346014419201,0.3178908787552372,0.638728125187705,0.1751601254756388,1.0,0.4953702695047823,0.011406844106463879,0.011365508153516717,0.0,0.3159362578624464,0.6403715845051504,0.488460539389074,0.4650241403132459,10.0,12.0,66.0,13.0
3943533600390906881,0.29951249191282103,0.33251856216384695,0.17437919194628082,0.9999214554846686,0.6828185092014512,0.33321811268579327,0.2874320540273431,7.854451533142037e-05,0.2977988586776672,0.33555463992131973,0.6778271312139934,0.4231340748116608,11.0,109.0,14.0,19.0
4020204877254599680,0.2797336745761201,0.3653581547633959,1.0,0.9557377809749185,0.4104365369958006,0.6889042516418942,0.9942348871685059,0.04426221902508151,0.2895973344791078,0.36804384652401617,0.41441232659717175,0.3505757857279995,12.0,89.0,94.0,50.0
3826087012661391104,0.28072540177040933,0.42592565243868,0.15269733849011013,0.9997224208045332,0.7267932489451477,0.021776702385067404,0.015483445890298136,0.00027757919546675977,0.27897212630873636,0.42853590723856133,0.716727459242487,0.45516786046780905,13.0,58.0,8.0,15.0
4002413037164645377,0.2564036237842621,0.4017589713673874,0.19009484469191978,0.9997432363275108,0.23144904058669885,0.03698582786035257,0.09257124032284632,0.0002567636724891689,0.25549556072138846,0.40447925733607804,0.22867261524780735,0.292143786063721,14.0,73.0,135.0,99.0
3987739404272887297,0.24941643750130998,0.3303025730666226,0.294162430779695,0.9982881260937407,0.2844018352188663,0.4773591427583823,0.9942348871685059,0.0017118739062592673,0.2500292098108576,0.3333413013972232,0.2871567601759629,0.2861611023962989,15.0,112.0,122.0,103.0
4037785885739608577,0.23488795758225367,0.4975347422873017,0.1693185171786217,1.0,0.28940923523800033,0.020394054614586935,0.039532202273101634,0.0,0.23399001936503933,0.4998205034191628,0.2855684030643574,0.32921267969107176,16.0,33.0,124.0,67.0
3956076827719377409,0.22864122311173335,0.6631159078760492,0.3454444074720059,0.9986429546569239,0.6423736624632657,0.6978914621500173,0.642727721956844,0.0013570453430760906,0.23024077989434108,0.6646422515793154,0.643166311230345,0.4844388808006346,17.0,9.0,21.0,9.0
4012994295026226176,0.21295770809066877,0.41974468254559477,0.17602613234290584,0.9957118635463043,0.498769939809247,0.0867611475976495,0.10097183330588042,0.0042881364536958,0.2124519500259099,0.42236481075416393,0.4928875333915761,0.35955648325408596,18.0,64.0,65.0,42.0
3914654298562589441,0.20065034568098275,0.34015758721804973,0.1504543446248633,0.9926516881210863,0.5159135751163427,0.06913238852402351,0.07725251194201943,0.007348311878913722,0.19996293844642102,0.3431258434939206,0.5095347099829125,0.33578334142161836,19.0,104.0,62.0,62.0
3999845462424248576,0.1912774070545475,0.3490672271171004,0.21565853060760487,0.9985085421780221,0.5418561912827943,0.4987901832008296,0.5442266512930324,0.001491457821977884,0.1916112934272563,0.35202159598659905,0.541241321486048,0.3446233926126966,20.0,97.0,50.0,54.0
